asin,site,marketplace_domain,url,observer_postcode,observer_location,location_status,brand,product_line,category,title,current_price,currency,list_price,discount,coupon_or_promo,deal_badge,availability,rating,review_count,sold_by,ships_from,scrape_status,fetched_at
B0D7ZNGVTD,FR,amazon.fr,https://www.amazon.fr/dp/B0D7ZNGVTD,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,iPhone 12 Pro Max · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D7ZNHQGC,FR,amazon.fr,https://www.amazon.fr/dp/B0D7ZNHQGC,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,iPhone 15 Pro · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D7ZNTQ8P,FR,amazon.fr,https://www.amazon.fr/dp/B0D7ZNTQ8P,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,iPhone 12 · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D7ZP14V9,FR,amazon.fr,https://www.amazon.fr/dp/B0D7ZP14V9,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,iPhone 15 · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D7ZPHBXJ,FR,amazon.fr,https://www.amazon.fr/dp/B0D7ZPHBXJ,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,iPhone 13 Pro · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D7ZPKGYM,FR,amazon.fr,https://www.amazon.fr/dp/B0D7ZPKGYM,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,iPhone 12 Pro · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D7ZQV6LB,FR,amazon.fr,https://www.amazon.fr/dp/B0D7ZQV6LB,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,iPhone 14 Plus · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D7ZR2Y6Y,FR,amazon.fr,https://www.amazon.fr/dp/B0D7ZR2Y6Y,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2丝印,iPhone 11 Pro Max · 大孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D93QHV16,FR,amazon.fr,https://www.amazon.fr/dp/B0D93QHV16,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2镜头膜,iPhone 16 · 大孔透明壳+2镜头膜 · 壳+2镜头膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D93SHRMB,FR,amazon.fr,https://www.amazon.fr/dp/B0D93SHRMB,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2镜头膜,iPhone 16 Plus · 大孔透明壳+2镜头膜 · 壳+2镜头膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D93V7LFM,FR,amazon.fr,https://www.amazon.fr/dp/B0D93V7LFM,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2镜头膜,iPhone 16 Pro Max · 大孔透明壳+2镜头膜 · 壳+2镜头膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D93W5FXW,FR,amazon.fr,https://www.amazon.fr/dp/B0D93W5FXW,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2镜头膜,iPhone 16 Pro · 大孔透明壳+2镜头膜 · 壳+2镜头膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D9N3KZQB,FR,amazon.fr,https://www.amazon.fr/dp/B0D9N3KZQB,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A34 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D9N4F6G1,FR,amazon.fr,https://www.amazon.fr/dp/B0D9N4F6G1,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A35 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D9N4YN1X,FR,amazon.fr,https://www.amazon.fr/dp/B0D9N4YN1X,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi Redmi Note 13 4G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D9N59T68,FR,amazon.fr,https://www.amazon.fr/dp/B0D9N59T68,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi Redmi Note 13 Pro 5G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D9N5G9PM,FR,amazon.fr,https://www.amazon.fr/dp/B0D9N5G9PM,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A55 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D9N5H2KC,FR,amazon.fr,https://www.amazon.fr/dp/B0D9N5H2KC,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi Redmi 13C / Poco C65 · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D9N5L6VQ,FR,amazon.fr,https://www.amazon.fr/dp/B0D9N5L6VQ,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy  A15 5G / A15 4G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D9N5NC3G,FR,amazon.fr,https://www.amazon.fr/dp/B0D9N5NC3G,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi Redmi Note 13 5G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0D9N6ZC5W,FR,amazon.fr,https://www.amazon.fr/dp/B0D9N6ZC5W,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A25 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBNV8CV,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBNV8CV,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Google Pixel 8a · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBR5X8K,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBR5X8K,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,Google Pixel 7 · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBRHXGP,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBRHXGP,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy S23 FE 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBRJ4CS,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBRJ4CS,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Honor 70 Lite 5G / Honor X8 5G / Honor X6 5G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBRNH3V,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBRNH3V,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,iPhone SE 2020/2022 (iPhone SE 3/2)iPhone 7/8 · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBRSSSR,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBRSSSR,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi Redmi Note 11 4G / Redmi Note 11S 4G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBRVPWM,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBRVPWM,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Google Pixel 8 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBS2H6Y,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBS2H6Y,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Google Pixel 7a · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBSHHFP,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBSHHFP,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi Redmi Note 12 4G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBSW3N7,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBSW3N7,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A12-5G / M12 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBT1KGV,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBT1KGV,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi Redmi Note 12 PRO 5G / Poco X5 Pro 5G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBTF8XZ,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBTF8XZ,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Samsung Galaxy S21 FE 5G /4G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBVF225,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBVF225,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi Redmi A1 4G / Redmi A2 4G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DLW51WRZ,FR,amazon.fr,https://www.amazon.fr/dp/B0DLW51WRZ,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Honor 70 Lite 5G / Honor X8 5G / Honor X6 5G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DLW79JWX,FR,amazon.fr,https://www.amazon.fr/dp/B0DLW79JWX,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Samsung Galaxy A16 5G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DLW8Q1FZ,FR,amazon.fr,https://www.amazon.fr/dp/B0DLW8Q1FZ,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy S24 FE · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DNYYCRXZ,FR,amazon.fr,https://www.amazon.fr/dp/B0DNYYCRXZ,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Google Pixel 8 Pro · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP25N21,FR,amazon.fr,https://www.amazon.fr/dp/B0DQP25N21,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi Redmi 14c 4G/5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP62781,FR,amazon.fr,https://www.amazon.fr/dp/B0DQP62781,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi 14t Pro 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP6WDL6,FR,amazon.fr,https://www.amazon.fr/dp/B0DQP6WDL6,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A05S 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP7FMM7,FR,amazon.fr,https://www.amazon.fr/dp/B0DQP7FMM7,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,Google Pixel 9 / 9 Pro · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP7HJ7X,FR,amazon.fr,https://www.amazon.fr/dp/B0DQP7HJ7X,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,OPPO Reno 12 FS 5G / OPPO Reno 12 F 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP7NBF2,FR,amazon.fr,https://www.amazon.fr/dp/B0DQP7NBF2,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi 13T / Xiaomi 13T Pro · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP8DFVS,FR,amazon.fr,https://www.amazon.fr/dp/B0DQP8DFVS,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi 14t 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP8XSK2,FR,amazon.fr,https://www.amazon.fr/dp/B0DQP8XSK2,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Google Pixel 9 Pro XL · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC2LCLV,FR,amazon.fr,https://www.amazon.fr/dp/B0DRC2LCLV,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,Samsung Galaxy S24 5G · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC2ZNFK,FR,amazon.fr,https://www.amazon.fr/dp/B0DRC2ZNFK,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Honor 200 Lite 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC32T2F,FR,amazon.fr,https://www.amazon.fr/dp/B0DRC32T2F,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Honor 200 Smart · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC3YY5H,FR,amazon.fr,https://www.amazon.fr/dp/B0DRC3YY5H,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi Redmi A3 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC4JXR3,FR,amazon.fr,https://www.amazon.fr/dp/B0DRC4JXR3,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,Samsung Galaxy S24+ / S24Plus · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC4S1F1,FR,amazon.fr,https://www.amazon.fr/dp/B0DRC4S1F1,06200,,location_not_captured,,清水壳-3in1,大孔透明壳+2白片,Samsung Galaxy S23 5G · 大孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS64R9MN,FR,amazon.fr,https://www.amazon.fr/dp/B0DS64R9MN,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi Redmi Note 14 4G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS64Z3XG,FR,amazon.fr,https://www.amazon.fr/dp/B0DS64Z3XG,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi Redmi Note 14 5G · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DT9DWTNS,FR,amazon.fr,https://www.amazon.fr/dp/B0DT9DWTNS,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,"Xiaomi Redmi Note 14 5G-162,4 mm* 75,7 mm* 7,99 mm， 190 g · 精孔透明壳+2丝印 · 1壳+2膜",,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DXDTP323,FR,amazon.fr,https://www.amazon.fr/dp/B0DXDTP323,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,iPhone 16e iPhone SE 4 2025 iPhone 16 SE · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ298JBH,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ298JBH,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Google Pixel 9A · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ29VSH9,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ29VSH9,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A56 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2C2LZC,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2C2LZC,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy S25Ultra · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2CG12P,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2CG12P,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A36 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2CP4PR,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2CP4PR,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy S25 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2CVWNK,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2CVWNK,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy S25 Plus/S25+ 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DBNWG,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2DBNWG,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A06 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DZ2DNJJH,FR,amazon.fr,https://www.amazon.fr/dp/B0DZ2DNJJH,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A26 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9F4BVP,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9F4BVP,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,OPPO Reno 13 FS 5G / 13 F 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9GKDWY,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9GKDWY,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Honor 400 5G 国外版 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9GWCP4,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9GWCP4,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Honor 400 Lite · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9HB19F,FR,amazon.fr,https://www.amazon.fr/dp/B0FD9HB19F,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,"Xiaomi Redmi A5 4G -欧版 173,3 mm · 精孔透明壳+2白片 · 1壳+2膜",,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FLXMS9WQ,FR,amazon.fr,https://www.amazon.fr/dp/B0FLXMS9WQ,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A17 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FLXNB89D,FR,amazon.fr,https://www.amazon.fr/dp/B0FLXNB89D,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy  S25 FE · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FLXP2H12,FR,amazon.fr,https://www.amazon.fr/dp/B0FLXP2H12,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Samsung Galaxy A07 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FMK5NH9M,FR,amazon.fr,https://www.amazon.fr/dp/B0FMK5NH9M,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi Redmi 15c 4G +欧版 173mm · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FSXSQDY6,FR,amazon.fr,https://www.amazon.fr/dp/B0FSXSQDY6,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Google Pixel 10 / 10 Pro · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FSXWP4DV,FR,amazon.fr,https://www.amazon.fr/dp/B0FSXWP4DV,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,OPPO Reno 12 FS 5G / OPPO Reno 12 F 5G · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FSXX122L,FR,amazon.fr,https://www.amazon.fr/dp/B0FSXX122L,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Google Pixel 10 Pro XL · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FSZKTFFS,FR,amazon.fr,https://www.amazon.fr/dp/B0FSZKTFFS,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi 13T / Xiaomi 13T Pro · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G47VWPBL,FR,amazon.fr,https://www.amazon.fr/dp/B0G47VWPBL,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Oppo Reno 14 F 5G / OPPO Reno 14 FS · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G47XXSYM,FR,amazon.fr,https://www.amazon.fr/dp/B0G47XXSYM,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Oppo Reno 14 Pro · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G47ZY9SS,FR,amazon.fr,https://www.amazon.fr/dp/B0G47ZY9SS,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Realme Note 60 · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G481SHTC,FR,amazon.fr,https://www.amazon.fr/dp/B0G481SHTC,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi 15T · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G48336BM,FR,amazon.fr,https://www.amazon.fr/dp/B0G48336BM,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Samsung Galaxy A57 · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G4833YXY,FR,amazon.fr,https://www.amazon.fr/dp/B0G4833YXY,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Xiaomi 15T Pro · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G483CR1N,FR,amazon.fr,https://www.amazon.fr/dp/B0G483CR1N,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Oppo A5 Pro · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G4858N3D,FR,amazon.fr,https://www.amazon.fr/dp/B0G4858N3D,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Samsung Galaxy A37 · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G4858N3F,FR,amazon.fr,https://www.amazon.fr/dp/B0G4858N3F,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2白片,Xiaomi 15 · 精孔透明壳+2白片 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G485B55J,FR,amazon.fr,https://www.amazon.fr/dp/B0G485B55J,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Realme C85 · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G485DC96,FR,amazon.fr,https://www.amazon.fr/dp/B0G485DC96,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Nothing Phone 3A Pro · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G485L1K6,FR,amazon.fr,https://www.amazon.fr/dp/B0G485L1K6,06200,,location_not_captured,,清水壳-3in1,精孔透明壳+2丝印,Oppo A5 · 精孔透明壳+2丝印 · 1壳+2膜,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
